variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,restart_count,elapsed_sec
B_plus_C,670,0.0,0.0,0.0,0.0,1.0,67,0.31712969997897744
B_plus_C,680,0.0,0.0,0.0,0.0,1.0,68,0.32163240015506744
B_plus_C,690,0.0,0.0,0.0,0.0,1.0,69,0.3260131999850273
B_plus_C,700,0.0,0.0,0.0,0.0,1.0,70,0.33038950012996793
B_plus_C,710,0.0,0.0,0.0,0.0,1.0,71,0.33532109996303916
B_plus_C,720,0.0,0.0,0.0,0.0,1.0,72,0.3418463000562042
B_plus_C,730,0.0,0.0,0.0,0.0,1.0,73,0.34664010000415146
B_plus_C,740,0.0,0.0,0.0,0.0,1.0,74,0.35262920008972287
B_plus_C,750,0.0,0.0,0.0,0.0,1.0,75,0.3580181000288576
B_plus_C,760,0.0,0.0,0.0,0.0,1.0,76,0.36257600015960634
B_plus_C,770,0.0,0.0,0.0,0.0,1.0,77,0.36668059998191893
B_plus_C,780,0.0,0.0,0.0,0.0,1.0,78,0.37071830010972917
B_plus_C,790,0.0,0.0,0.0,0.0,1.0,79,0.37588610011152923
B_plus_C,800,0.0,0.0,0.0,0.0,1.0,80,0.3805768999736756
B_plus_C,810,0.0,0.0,0.0,0.0,1.0,81,0.3847261001355946
B_plus_C,820,0.0,0.0,0.0,0.0,1.0,82,0.3893695999868214
B_plus_C,830,0.0,0.0,0.0,0.0,1.0,83,0.39368400000967085
B_plus_C,840,0.0,0.0,0.0,0.0,1.0,84,0.3978963000699878
B_plus_C,850,0.0,0.0,0.0,0.0,1.0,85,0.4019373001065105
B_plus_C,860,0.0,0.0,0.0,0.0,1.0,86,0.4079111001919955
B_plus_C,870,0.0,0.0,0.0,0.0,1.0,87,0.4119305000640452
B_plus_C,880,0.0,0.0,0.0,0.0,1.0,88,0.4158962999936193
B_plus_C,890,0.0,0.0,0.0,0.0,1.0,89,0.4204307000618428
B_plus_C,900,0.0,0.0,0.0,0.0,1.0,90,0.42660390003584325
B_plus_C,910,0.0,0.0,0.0,0.0,1.0,91,0.43104830011725426
B_plus_C,920,0.0,0.0,0.0,0.0,1.0,92,0.43549660011194646
B_plus_C,930,0.0,0.0,0.0,0.0,1.0,93,0.4408001000992954
B_plus_C,940,0.0,0.0,0.0,0.0,1.0,94,0.44533670018427074
B_plus_C,950,0.0,0.0,0.0,0.0,1.0,95,0.4492594001349062
B_plus_C,960,0.0,0.0,0.0,0.0,1.0,96,0.4539417000487447
B_plus_C,970,0.0,0.0,0.0,0.0,1.0,97,0.4580717000644654
B_plus_C,980,0.0,0.0,0.0,0.0,1.0,98,0.46181830018758774
B_plus_C,990,0.0,0.0,0.0,0.0,1.0,99,0.46576270018704236
B_plus_C,1000,0.0,0.0,0.0,0.0,1.0,100,0.4700029001105577
